Gene	Num
DHX36	6
CAP2	6
RPIA	6
OR10A6	6
METTL25	6
CHN2	6
SLC28A1	6
CST9	6
POTED	6
ZCCHC13	6
PPM1E	6
ELOVL4	6
CPSF2	6
SNX13	6
KIF5C	6
RADIL	6
HOXA7	6
MED16	6
STRIP2	6
ZNF639	6
CCP110	6
ARNTL2	6
ZNF10	6
CD4	6
SRPK3	6
ZNF438	6
ZNF436	6
CXXC1	6
KRTAP4-12	6
AMACR	6
CLEC12B	6
OIT3	6
LMAN2L	6
LAIR2	6
OR5P3	6
MOSPD2	6
GSPT2	6
GAB1	6
VPS8	6
WDR88	6
VAV2	6
SEMA7A	6
USP11	6
KARS	6
PPIAL4D	6
BRPF3	6
OR13C3	6
PIP5K1B	6
ST6GALNAC1	6
IKBKE	6
TDP1	6
CFTR	6
CHRNG	6
CCDC142	6
ZNF548	6
DCBLD1	6
CMA1	6
RHBG	6
ZNF93	6
MS4A5	6
SVOPL	6
PHOX2B	6
EPB41L4B	6
FAM193A	6
PJA2	6
LRFN1	6
ZNF440	6
SCIN	6
HRC	6
PSAP	6
GLUL	6
SMR3B	6
SRSF4	6
HZGJ	6
FNDC7	6
SIX3	6
PRR21	6
AHCYL2	6
GPATCH2	6
TM9SF2	6
EGR1	6
RCOR1	6
FAM84A	6
SLC38A10	6
TAF2	6
HRH3	6
UPF2	6
DDHD2	6
BBS12	6
FRMD1	6
KLKB1	6
C9orf171	6
SMCR8	6
HSD11B1	6
FRMD4A	6
PIGN	6
COPG1	6
RUNDC3B	6
CYP1B1	6
CNTFR	6
SRSF10	6
XXbac-BPG116M5.17	6
GRXCR1	6
DCLRE1C	6
ATP6V0A1	6
TMCO3	6
POU4F2	6
ZBED4	6
PRKD3	6
ASPHD1	6
BFSP2	6
PAX3	6
KLHDC4	6
NEK11	6
PRDM13	6
CAND2	6
CASP9	6
UHRF2	6
DUSP22	6
GNB3	6
FCHSD1	6
HBB	6
TAX1BP1	6
ARHGEF4	6
TPSD1	6
ANKRD42	6
SEMA4C	6
DNAAF1	6
UNC13D	6
KRTAP10-11	6
NLGN4Y	6
HEY2	6
CASQ1	6
BMP6	6
CLMN	6
RABGGTB	6
NVL	6
TBL1XR1	6
PRR23A	6
CDC73	6
MAP10	6
EPC1	6
PLBD2	6
LRRN1	6
MBNL3	6
GPATCH1	6
ZNF25	6
XRCC6	6
SF3B4	6
CD5	6
DHX15	6
PDE8B	6
SARS	6
ZNF652	6
RRAGB	6
KRTAP6-1	6
GATA6	6
LRRC4	6
DNM3	6
OR12D2	6
NGF	6
KLHL26	6
YTHDF1	6
CLEC17A	6
XKR9	6
TAAR8	6
PBX1	6
KLHL20	6
XIAP	6
MKS1	6
NDRG2	6
FMNL3	6
PAK4	6
GALC	6
AFF1	6
VPRBP	6
CYC1	6
ZNF514	6
WDHD1	6
MAG	6
TBCK	6
ANKRD45	6
PARP8	6
YES1	6
MSC	6
GPR31	6
RNF157	6
PADI6	6
MATR3	6
LYAR	6
GUCA1A	6
NKAIN2	6
DPP3	6
PTPN9	6
DPYSL5	6
TRDN	6
CLCN6	6
RAD51AP1	6
ZER1	6
AAK1	6
DCAF8	6
SMC1B	6
STRIP1	6
SETD5	6
EPS15L1	6
EMC1	6
SAMHD1	6
CDH15	6
TMEM151A	6
FAM126A	6
PRAMEF17	6
MFN1	6
KRT4	6
KRTAP19-7	6
ZNF141	6
EML4	6
ZNF780A	6
IFT88	6
GLP1R	6
HYOU1	6
ATP1B4	6
FAM217B	6
COG2	6
BRAT1	6
ADPRH	6
NAA11	6
SERPINB9	6
BRS3	6
SLC14A1	6
LACC1	6
ZNF74	6
SEMA3G	6
PHGDH	6
NEURL1	6
PINX1	6
C12orf71	6
KLHL40	6
SULT6B1	6
DSG2	6
NDE1	6
KIAA1468	6
TNNT2	6
DNAJB4	6
G2E3	6
HLA-G	6
MS4A12	6
GNL1	6
GEM	6
RAP1GAP	6
SOHLH2	6
SLC13A5	6
ZNF131	6
PAPSS2	6
ZNF211	6
CYP4F12	6
PXYLP1	6
SP4	6
HAO2	6
HEATR3	6
TRAM1	6
AR	6
PPP2R5B	6
ACTL6A	6
GLIS1	6
PRICKLE3	6
GLS	6
COL18A1	6
LPIN2	6
NPHP3	6
MTMR11	6
ELF2	6
AGPAT4	6
LRTM1	6
FTHL17	6
SCNN1B	6
RSPO2	6
PYGL	6
YARS2	6
P2RX1	6
MMP10	6
GPR52	6
KBTBD6	6
MCOLN3	6
FAM178A	6
MOGAT1	6
SLC29A4	6
SLC36A2	6
TLR9	6
RHOXF2B	6
OASL	6
DHX29	6
DYRK1A	6
FBXO47	6
NMNAT2	6
OR9Q1	6
OR8S1	6
FGD3	6
HSF5	6
FAM90A1	6
LPCAT4	6
SLC19A3	6
RSBN1	6
RP11-108K14.8	6
CPVL	6
PLCB3	6
GDAP1	6
PRKD2	6
TRIM33	6
CSNK2A3	6
CCDC120	6
LRCH3	6
N4BP3	6
CTAGE6	6
FBXL17	6
NLRC3	6
ZNF621	6
C3orf30	6
ZNF449	6
CDON	6
FAM184A	6
TRBV24-1	6
PNPLA5	6
HTR2C	6
APBB1	6
INTS2	6
TPP1	6
GFPT1	6
RRBP1	6
OR5K2	6
SNX29	6
AGBL2	6
PSPC1	6
ESCO1	6
SRCIN1	6
LGSN	6
SPEM1	6
ADGRF5	6
ADRBK2	6
GNAI1	6
BTD	6
TBPL2	6
LELP1	6
DDN	6
TCTN2	6
GCM2	6
SRPK2	6
DVL2	6
THEG	6
IRX6	6
LAS1L	6
RFX7	6
PRMT3	6
HGSNAT	6
LIN7A	6
HNRNPU	6
ZNF420	6
TGS1	6
SULT4A1	6
ZMAT3	6
VEPH1	6
MON1B	6
PPFIBP1	6
PFKM	6
TDO2	6
HTR3C	6
MAP2K4	6
CALCA	6
CEBPZ	6
SKAP1	6
SUN5	6
LDHC	6
RABGEF1	6
OR2J3	6
MECOM	6
PRKRIR	6
AIFM3	6
CHRNA6	6
GPR39	6
ZNF836	6
KLK13	6
SLC30A6	6
CATSPERD	6
DFNB31	6
HSPA2	6
FBXO39	6
FARP2	6
SGK2	6
LCE1F	6
OR6C68	6
RPUSD4	6
FAM71C	6
ORC1	6
ACADM	6
NOM1	6
ETV3L	6
ACAD9	6
PIWIL2	6
HDAC2	6
IGHV1-46	6
SLAMF7	6
LGALS9B	6
PHLDB1	6
UBXN2A	6
ZSWIM4	6
LTBP4	6
NFXL1	6
IPO9	6
U2SURP	6
TMC1	6
RIC3	6
ASPH	6
FAM199X	6
AMELX	6
PPEF1	6
CPNE7	6
SHCBP1L	6
ARHGAP9	6
SNIP1	6
MAPKAPK5	6
TCL1B	6
TRAIP	6
GRIN1	6
STRA6	6
WSB1	6
ARHGEF2	6
CD40LG	6
NCAPG	6
B4GALNT1	6
GFOD2	6
KCNA3	6
CSF2RA	6
MST1R	6
AADACL3	6
SCRIB	6
OR52B6	6
ACTB	6
BLID	6
FASTKD5	6
IMPDH1	6
ZBTB11	6
SULT1C3	6
RBM48	6
TBATA	6
PSEN2	6
TCP10	6
FTCD	6
NUP160	6
SLC9B2	6
SLC6A9	6
CLDN8	6
POLR1A	6
MFAP1	6
TLE4	6
ABHD1	6
NBN	6
FERMT3	6
RNF130	6
CYP3A7	6
KIAA1524	6
OR6S1	6
SLC5A6	6
CDK8	6
GSDMA	6
CMAS	6
SDCCAG8	6
LCLAT1	6
KLHDC10	6
APMAP	6
TRIP6	6
ST8SIA4	6
NEFL	6
OPN1SW	6
EXOC1	6
CLSPN	6
TACC3	6
RRAGC	6
ZNF605	6
ZSWIM5	6
SH2D3C	6
SENP5	6
TSPYL6	6
CNOT4	6
ELMO2	6
IL37	6
FAM49A	6
NAMPT	6
KLHDC7A	6
PRDM7	6
TNPO3	6
KCNJ10	6
AGPAT1	6
HK1	6
BTN2A1	6
TCF7L2	6
YIPF7	6
KRTAP4-11	6
TMEM176B	6
ARHGAP44	6
CRY2	6
CEACAM4	6
NKTR	6
SECISBP2	6
DKC1	6
CBWD2	6
PROC	6
OR2AG2	6
ANKRD24	6
NET1	6
JAG2	6
SEC24C	6
UBD	6
CELA3A	6
XRRA1	6
KRT35	6
CARD14	6
KAZN	6
TRIM22	6
VPS41	6
C15orf26	6
ENPP6	6
FBXW12	6
IGKV1D-8	6
CLDN10	6
SLC2A2	6
WDR13	6
ZNF181	6
ZNF283	6
IGKV6-21	6
SLC5A10	6
CEP55	6
ZNF14	6
TCERG1	6
MYH14	6
OPN1LW	6
WDR91	6
WNT3A	6
PTER	6
TRBV19	6
NCAPG2	6
ZMYM1	6
CALCOCO1	6
TBC1D14	6
CEL	6
GPBP1L1	6
ZNF516	6
TPH1	6
CHRNA3	6
NEURL4	6
GCK	6
OSBPL1A	6
CRAMP1L	6
CBLB	6
NLN	6
RSPH14	6
LRRFIP2	6
ACOX1	6
HS6ST3	6
TBC1D22A	6
ABCC10	6
AXIN1	6
ZNF416	6
BEND3	6
NDUFS1	6
BEND4	6
PELI2	6
AHR	6
SPAG7	6
RSC1A1	6
LRFN3	6
DLG3	6
EPSTI1	6
ZKSCAN7	6
TNFRSF11A	6
PAOX	6
TUBB1	6
MSH5	6
PRB3	6
CHRNA10	6
USH1G	6
HAS1	6
SYNM	6
USP36	6
RGS20	6
TPCN1	6
C15orf52	6
PLAGL2	6
ACTL7A	6
TSKU	6
TRIM72	6
DIO3	6
PSD3	6
CHAMP1	6
VSNL1	6
ARHGAP19	6
PTGER3	6
STAC	6
MTHFR	6
USP14	6
ZNF79	6
HNRNPCL1	6
EXOG	6
NCOA7	6
IGKV1D-13	6
SH2D2A	6
MMP17	6
GHSR	6
SNX7	6
IGHV3-16	6
ZNF460	6
ANKRD33	6
SLFN12L	6
OR51B2	6
FURIN	6
GIMAP5	6
CPNE6	6
KCNK6	6
SPATA8	6
WDR44	6
CAPN10	6
GBP3	6
ZNF43	6
LENG8	6
SEC22A	6
JAKMIP3	6
ACTN3	6
TTYH2	6
OR13C9	6
MAPK8IP3	6
TRAK1	6
KRTAP10-9	6
SIK2	6
LPAR3	6
FRMD3	6
CEACAM18	6
OR7A5	6
DPP4	6
PTPRE	6
VPS35	6
XPO6	6
MYLK4	6
HOXA9	6
IKBKAP	6
ADNP	6
IBSP	6
IFNB1	6
HSPA6	6
SLC17A7	6
TFCP2	6
TSPAN12	6
TNRC18	6
CDH3	6
ARHGEF3	6
CHD1L	6
KRTAP10-8	6
ITGB1BP2	6
KRTAP19-6	6
RFX1	6
DNAJC3	6
RSAD2	6
RTL1	6
NPAT	6
TRIM27	6
ACTN4	6
MPP6	6
CDAN1	6
LMBRD1	6
ACTG1	6
KRTAP12-2	6
PGBD5	6
ANKRD34B	6
MED14	6
TRIM36	6
ANKS4B	6
POU2F1	6
HMGCS1	6
LMNTD1	6
KRTAP5-4	6
CD300LB	6
GFPT2	6
ZNF264	6
ALDH1A1	6
KIF2C	6
CLPTM1	6
RHOH	6
CCDC81	6
ZNF227	6
FAM227B	6
CCDC88B	6
MLXIPL	6
SOX11	6
LRIG2	6
SLC3A2	6
PCM1	6
ZAP70	6
TNK2	6
FARS2	6
OR1K1	6
TBC1D9B	6
NR2E1	6
GLRA3	6
KRT40	6
SMPD3	6
LBP	6
ACTL8	6
MTMR6	6
GIMAP2	6
DHX40	6
SCAF11	6
PMS2	6
RBM43	6
CSE1L	6
LIPG	6
KLK3	6
PIM2	6
FUT8	6
MYL10	6
SFI1	6
BPGM	6
ATP11A	6
ACVR1	6
GALNT2	6
ZBTB25	6
AREL1	6
CELF2	6
OSR2	6
PTCH2	6
MAP2K7	6
OLIG3	6
ALDH16A1	6
CCDC66	6
MUC13	6
ZRANB3	6
PPP2R2C	6
HR	6
GUCY1B3	6
MFSD1	6
NEFM	6
SNX25	6
MMEL1	6
OTX2	6
USPL1	6
ALDH1A2	6
MAN2B2	6
PRR23B	6
ZNF512B	6
CLEC4G	6
PNLIPRP1	6
CYP4A11	6
PC	6
DPRX	6
SBK1	6
DEFB115	6
MAP4K4	6
IGF1R	6
PSMD11	6
KNG1	6
LRRC49	6
HSP90B1	6
XPO1	6
IFNA8	6
G3BP1	6
POLRMT	6
NRF1	6
PPP1R12A	6
ZNF682	6
TMEM71	6
SLC6A3	6
ZNF608	6
IRF2BPL	6
CDH16	6
WFS1	6
ARSB	6
PIWIL3	6
ZBTB49	6
CLUL1	6
KIAA1324	6
TSC22D1	6
FCHO1	6
PDCD6IP	6
GLYATL2	6
NXPE2	6
HIST1H4D	6
WARS2	6
INSL5	6
DEFB116	6
CASP10	6
FAM133A	6
SLC11A1	6
OR10H5	6
HCN3	6
SYT1	6
UGT1A7	6
SYNDIG1	6
B4GALT5	6
FETUB	6
TAP2	6
CREB3L2	6
CCNA1	6
BZW2	6
LILRB3	6
OR4F15	6
RPL3L	6
ZNF488	6
SBF1	6
UVRAG	6
DEFB112	6
SAMD4A	6
DPF3	6
TAOK1	6
CEMIP	6
C6orf165	6
ALOXE3	6
ZNF415	6
PER2	6
KDM7A	6
AP1G2	6
PRRG3	6
SMG7	6
USP4	6
PPFIA1	6
RBBP8	6
L2HGDH	6
ZNF519	6
PIP4K2C	6
CARD8	6
GRHL3	6
RTP1	6
RUSC2	6
SCAI	6
BARHL2	6
SMC6	6
OR5H2	6
CCR8	6
ZNF70	6
FBXO43	6
GDI1	6
MOS	6
SSTR3	6
AMICA1	6
LCTL	6
ADRA1A	6
ZNF860	6
FANCG	6
ZNF474	6
CSTF3	6
KIF16B	6
HEXA	6
TANGO6	6
TRIM37	6
TMF1	6
KIF7	6
ELL2	6
SMAD1	6
CCSER2	6
FBXW10	6
GAD1	6
TRBV7-1	6
XPOT	6
SOGA1	6
ADIPOQ	6
TBC1D2	6
LIMA1	6
C1orf87	6
RHBDF1	6
CHST5	6
FAM129C	6
FNIP1	6
ERMN	6
SH3TC1	6
TROAP	6
RTN3	6
HS3ST2	6
LTF	6
TUBGCP6	6
SPICE1	6
JADE2	6
ZFP91	6
WNT5B	6
NKD2	6
NBPF11	6
STYXL1	6
HMMR	6
THBS1	6
KIAA0355	6
PCMTD1	6
EPB42	6
NKRF	6
EPB41L4A	6
THPO	6
MATK	6
FAM124B	6
ABI3	6
WDR1	6
KIAA1586	6
MPP4	6
GJA5	6
SPTLC3	6
PTPN3	6
CYP7B1	6
OOSP2	6
PRKCE	6
PPP6R1	6
CRNKL1	6
PAN2	6
RNASE10	6
CLCN7	6
OR6C1	6
ATG7	6
SLC7A1	6
ISLR2	6
NKX6-1	6
MSN	6
SSTR5	6
PDLIM5	6
DPF2	6
EDAR	6
SYNDIG1L	6
GRB2	6
HOMEZ	6
GABRP	6
SDPR	6
RASGRP4	6
SYN1	6
ZFYVE16	6
CCT6A	6
MCPH1	6
CD177	6
SERTAD4	6
SMOC2	6
ZNF180	6
PALM	6
GTPBP3	6
ARHGEF25	6
HPR	6
CA9	6
TBC1D25	6
CD8B	6
ADORA1	6
FHL1	6
LIN28B	6
SMR3A	6
HCFC2	6
OR7C2	6
TBC1D21	6
TOP1	6
PRAMEF6	6
PLA2G2A	6
MOV10	6
RC3H1	6
CAPS2	6
CNGA1	6
PNN	6
TARS2	6
GATAD2B	6
ASCL3	6
MRAP2	6
SLC16A1	6
GPATCH3	6
ZNF341	6
PXK	6
KLF11	6
ZNF337	6
CLCN2	6
CAGE1	6
IGKV2-30	6
PTBP2	6
C1orf101	6
FEZF1	6
TUBA3D	6
RAI1	6
PCNXL4	6
TEX37	6
CCDC28A	5
KIFC1	5
AVPR1B	5
GPATCH2L	5
USP46	5
FAM172A	5
RAD54L	5
HTR2A	5
OXCT1	5
ZC3H11A	5
PRB4	5
EDN3	5
ADAM15	5
PRMT7	5
JPH4	5
UNCX	5
LRRC23	5
TACC1	5
SYT7	5
HIST1H2BF	5
AGAP2	5
IRAK2	5
SCRN1	5
SLC23A3	5
HIST1H3C	5
SENP6	5
PBRM1	5
ZNF268	5
BCO1	5
C11orf84	5
TINAGL1	5
LIMCH1	5
ANGPT2	5
ANKRD20A1	5
ANXA6	5
KCNIP3	5
ILF3	5
DUSP6	5
C14orf28	5
CD99L2	5
RFPL4B	5
IDE	5
UBE2E3	5
TCF21	5
POU4F1	5
MAPK10	5
MRPS6	5
ATAD2B	5
UBAC1	5
GLT1D1	5
FGF6	5
SH3RF1	5
RIPPLY2	5
PITPNC1	5
ABCF2	5
PANX1	5
TMED10	5
FKBP10	5
OGFR	5
CCDC6	5
TBC1D10A	5
DGKA	5
CORO6	5
APC2	5
LGI3	5
FST	5
DPPA4	5
STYK1	5
KLK1	5
ZNF765	5
TMEM74	5
ABCC6	5
RIMS3	5
BAZ1A	5
CDH1	5
TRABD2A	5
CSN3	5
IL2RA	5
TAC1	5
DAW1	5
ENGASE	5
GFI1B	5
GMPPA	5
GPHN	5
SUPT16H	5
DEPTOR	5
TMEM87B	5
TCEAL2	5
SYNPO2L	5
SLC10A3	5
CYP27C1	5
RFX3	5
LRRC37A3	5
ARHGEF28	5
PRSS23	5
FOXD4L4	5
CTTNBP2NL	5
TMPRSS3	5
SCD5	5
GOLGA5	5
STAM2	5
TEDDM1	5
FAM83F	5
FZD2	5
GCDH	5
JADE1	5
PLXDC1	5
PAPLN	5
LYPD6B	5
FUT10	5
FOXB2	5
GZMB	5
COPB1	5
DDX18	5
PRSS16	5
SLAMF6	5
YTHDF2	5
GALR1	5
SEC14L5	5
PRICKLE2	5
MACROD2	5
COQ9	5
IL10RB	5
ZKSCAN1	5
IL3RA	5
GK	5
ZNF540	5
NAE1	5
ZMYM4	5
OR1L3	5
C1QC	5
PPP1R3F	5
ENO1	5
SMARCAL1	5
RANBP3	5
FN3KRP	5
TRIM68	5
CSGALNACT1	5
USP35	5
SLC22A14	5
NSF	5
IRF2BP2	5
TBX2	5
C1orf177	5
UBA1	5
MMP3	5
ARID3C	5
RABEP1	5
DNASE2	5
ZFP2	5
ATIC	5
PNPLA8	5
PUS7L	5
TRAV27	5
PRAMEF8	5
SPIRE1	5
ATP8A1	5
DLG1	5
KIF3B	5
TMEM8A	5
SUGCT	5
AGXT	5
ZNF558	5
KLHL9	5
XCR1	5
C19orf44	5
CLIP4	5
MSANTD3	5
LACTB2	5
CEACAM8	5
RBM34	5
PLA2G3	5
LMNB2	5
ZNF845	5
CDK17	5
ITGB2	5
MAN2C1	5
RAB11FIP4	5
TRAPPC11	5
DLAT	5
RBM25	5
GPAM	5
TBC1D4	5
ZNF626	5
DEPDC7	5
ZBP1	5
CYLD	5
TTC5	5
BAHD1	5
SIAH2	5
ABCG1	5
OR5V1	5
RENBP	5
MICALL1	5
EVC	5
BMX	5
MSMB	5
CLDN14	5
TBL3	5
MTF1	5
KLRC1	5
IRX4	5
RHPN2	5
POC5	5
FAM208A	5
ZNF483	5
ARSJ	5
LECT2	5
SRRT	5
RNF212	5
TBX19	5
DDO	5
RAF1	5
GTF3C2	5
MED24	5
NBPF1	5
TSG101	5
SRP72	5
ASB11	5
DPH6	5
PTPN20	5
TH	5
APOA1	5
IGHV1-45	5
ALDH3A1	5
KIF1C	5
NR3C1	5
ZNF404	5
LRIT3	5
LTB4R	5
PPP1R15B	5
RRP1B	5
CHRNA9	5
PCED1A	5
KLK4	5
PYROXD1	5
FBXL18	5
PLA1A	5
USP6NL	5
RBM33	5
CAPSL	5
HOXC11	5
POGK	5
ZNF324B	5
TFPI2	5
DDX3X	5
STXBP1	5
KCND1	5
UTP6	5
IGHV5-51	5
THY1	5
RABGGTA	5
ARHGEF35	5
CHPF	5
RAB30	5
ZNF583	5
CLIP3	5
TTF2	5
ZNF774	5
DCAF13	5
SNX8	5
MAPK4	5
RHD	5
UFL1	5
MTO1	5
CYP2A6	5
SLC38A1	5
SERPINB5	5
AKR1C3	5
CEP170B	5
SAAL1	5
IDO2	5
TNNI2	5
ATG9B	5
TRIM54	5
PIP4K2A	5
SPECC1L	5
KRTAP8-1	5
PORCN	5
PYGO1	5
TOX3	5
SUSD4	5
PSMB11	5
ART5	5
RSPH6A	5
PLEKHA5	5
ANAPC4	5
CYP46A1	5
ZNF34	5
TAL1	5
MAP2K3	5
BAP1	5
DNAJC22	5
GNPAT	5
C2orf80	5
ZC3H4	5
LONRF1	5
SLC7A4	5
SOX14	5
ACAP3	5
RPRD2	5
GOT2	5
OR2H2	5
CHRNA2	5
CTSV	5
LAMP2	5
SLC38A6	5
PAH	5
KLHL31	5
KDM4E	5
COPS4	5
AP2A2	5
ALDH3A2	5
BRD1	5
PES1	5
VPS45	5
FCHO2	5
ZNF493	5
PLEKHO1	5
SLC25A12	5
HHIP	5
HIST3H3	5
TBC1D23	5
SF3B3	5
TMEM104	5
IWS1	5
SLC4A9	5
OSR1	5
STAT5B	5
SLC25A52	5
SEMA4D	5
VENTX	5
FBF1	5
PDE4D	5
PIF1	5
GNRHR	5
RAB28	5
KIAA1045	5
CA4	5
CD248	5
RASD2	5
SKIL	5
FAM155A	5
SCAMP3	5
NDC1	5
TNNI3	5
UBE2A	5
STX3	5
LDB3	5
ATP6AP1	5
INCENP	5
DTX3	5
LYSMD2	5
ZBTB7B	5
KLHL36	5
RNGTT	5
USP19	5
LRIG1	5
TAS2R40	5
GNG2	5
HNRNPUL2	5
PIGT	5
LUZP1	5
MBOAT1	5
CSN1S1	5
CRTAC1	5
SQRDL	5
TMEM174	5
EXOC6	5
SLC6A7	5
SLC13A1	5
ADAR	5
IGSF5	5
ZNF768	5
GRN	5
SLC38A11	5
C3orf56	5
ZSCAN5A	5
PHYHIPL	5
LAMP3	5
GBE1	5
APOBEC3D	5
PNMA5	5
MGAT1	5
TMPRSS13	5
ZFR	5
CHRM1	5
IFT122	5
RNASE2	5
CAMK2D	5
CYP2E1	5
WNT1	5
TGFB1I1	5
SLC35E3	5
HUS1B	5
DNAJC14	5
TXNRD1	5
SIDT1	5
ERP44	5
BAALC	5
BIRC7	5
RGS3	5
ASB9	5
EPHX4	5
KRT84	5
TDRD9	5
CPA5	5
MFSD2B	5
CES1	5
CEP131	5
PDLIM3	5
ZNF705A	5
MLH1	5
FAM50B	5
ASUN	5
GPR107	5
SP140L	5
PRRC1	5
FAM170A	5
OSMR	5
IL2	5
IQCG	5
LCMT2	5
DET1	5
TMCO2	5
LMOD1	5
SUCLG1	5
MSRA	5
ARGFX	5
PAX7	5
AMHR2	5
ZNF19	5
TRIM11	5
PRMT5	5
SLC9B1	5
TRIM69	5
SMAD3	5
PTPN6	5
TBC1D17	5
ETS2	5
WDR19	5
BPIFB2	5
STC2	5
TTLL6	5
SLC13A2	5
AWAT1	5
DYRK3	5
RORA	5
SLC37A3	5
TLE1	5
C2orf57	5
ME1	5
ZNF646	5
RNASE12	5
SLC22A8	5
ADSS	5
AXL	5
CFAP57	5
ITGB4	5
UQCRB	5
TMEM5	5
MIS18BP1	5
ATN1	5
ZNF551	5
ADGRL1	5
NFATC1	5
MS4A2	5
ZNF563	5
PLAG1	5
CSTF1	5
GRIN2C	5
TMPRSS7	5
ENPP7	5
NXPH1	5
DDX23	5
TRIM17	5
SLC39A11	5
SLC45A1	5
KIT	5
PGLYRP4	5
C17orf78	5
DLST	5
FAM209B	5
KIAA1257	5
NUDT12	5
GCSAML	5
CDC14A	5
EMD	5
AXIN2	5
HECTD2	5
CYP4F22	5
TCP11	5
LONP1	5
IGKV6D-41	5
MAGEA3	5
SELENBP1	5
ZNF559	5
KLHL22	5
TBC1D3F	5
SLCO3A1	5
STK17B	5
EIF4A2	5
IGLV8-61	5
CCBE1	5
ZNF528	5
IRGQ	5
RABGAP1	5
TOM1L1	5
CLRN2	5
DEFB110	5
C5	5
TMEM81	5
SLC27A3	5
OR2AE1	5
HUNK	5
FEM1B	5
BTNL3	5
TTC13	5
OR51E1	5
EIF4E2	5
NOL11	5
TAB2	5
ZNF354B	5
GATM	5
ODF2	5
KRT39	5
EFCAB13	5
TRIM67	5
IGHD	5
OR4S1	5
HOXD8	5
EDEM3	5
ZNF92	5
PEX2	5
KRT85	5
BMP4	5
LGMN	5
METTL14	5
SLC15A2	5
PTN	5
BMP5	5
ZNF224	5
RFPL2	5
EFR3A	5
EIF4B	5
TBX10	5
TP53I11	5
HNRNPF	5
KIRREL3	5
SLC26A2	5
SH2D5	5
MMP7	5
PIGR	5
PRKCH	5
PPP6R3	5
XYLB	5
CLASP2	5
DPPA2	5
GTPBP1	5
TAAR1	5
NAA25	5
LPL	5
KCNQ4	5
CYP19A1	5
CALU	5
FXYD5	5
RBM27	5
PTGS2	5
JRK	5
CCDC127	5
DHCR7	5
AARS2	5
LDHA	5
QARS	5
HEMGN	5
FBXO42	5
DNMT1	5
KHSRP	5
NOTUM	5
GTF2IRD1	5
HAUS3	5
PLEK	5
GABRR2	5
SP1	5
PPFIBP2	5
OLFM1	5
PYCR2	5
VSIG1	5
RAB9B	5
GPR12	5
WWP2	5
BPIFB1	5
FRS3	5
FASTKD1	5
AHI1	5
GPR119	5
CD209	5
TGFBI	5
ZNF317	5
PFAS	5
FGF12	5
PPP4R4	5
ACAD8	5
MKLN1	5
pk	5
RNF40	5
QRICH2	5
PTPN22	5
GKN1	5
SCAF1	5
BCAM	5
SEMA4A	5
JMY	5
DAO	5
OR10A7	5
DPEP2	5
ARMC9	5
TMCC1	5
PGM2	5
CASP1	5
RSPRY1	5
WASL	5
CXCR4	5
EHMT2	5
ZNF718	5
GLT8D2	5
CA8	5
PDHA1	5
MOGAT2	5
CEP290	5
ARHGAP10	5
RALGPS2	5
SLC30A9	5
TRMT6	5
UBN1	5
HOXD9	5
PTF1A	5
C2orf44	5
KIAA1211L	5
HK2	5
GP6	5
CNN1	5
DEFA4	5
PLSCR1	5
MYB	5
MRPL39	5
IQCJ	5
CEBPE	5
PANK4	5
IZUMO1R	5
XK	5
TIMMDC1	5
ESPL1	5
EGLN3	5
ZNF250	5
CDC42BPB	5
POU2F2	5
VSIG2	5
HAT1	5
CLEC3A	5
RSPH10B2	5
KRT23	5
TTC27	5
CANX	5
HIST1H1D	5
NMT1	5
HENMT1	5
SIX4	5
EPS8	5
TEAD4	5
ZNRF3	5
AMBRA1	5
MOG	5
WLS	5
IDH1	5
PLOD1	5
GSN	5
AAR2	5
KLHL15	5
CNBD2	5
FOXJ3	5
SLC9A5	5
OPTN	5
DDX42	5
THEMIS2	5
FAM19A1	5
IL36G	5
ZNF554	5
CXorf36	5
C20orf195	5
PSMD3	5
NMS	5
GATA4	5
TRAF3	5
ADRB2	5
PNISR	5
MUC15	5
LRRC36	5
FOXO3	5
PURG	5
HIST1H3I	5
HLA-A	5
LARP1B	5
GPR35	5
HPS1	5
RP11-468E2.1	5
SASS6	5
WDR6	5
CABYR	5
ACER1	5
CNOT3	5
ZCCHC14	5
KRT24	5
CDC25C	5
DAOA	5
PTGDR	5
AKT3	5
RGS13	5
ABHD2	5
CLDN18	5
ACAD10	5
MAP3K1	5
POLL	5
KTI12	5
CWC25	5
GPI	5
HSD17B4	5
AP4E1	5
ESR2	5
RFX5	5
CX3CL1	5
MTL5	5
FCGR2A	5
HNRNPH2	5
SCP2D1	5
ATP1B1	5
GAB2	5
SHCBP1	5
AP5Z1	5
CLRN1	5
MUS81	5
STK35	5
RHOJ	5
CRYGA	5
SKAP2	5
NFIC	5
IPO13	5
KIAA1467	5
KIF3C	5
GDF9	5
TFAP2A	5
SLC45A3	5
CEP78	5
FOLR3	5
SLC6A4	5
B3GNT3	5
SUGP2	5
BAZ2A	5
GALNTL5	5
COL8A2	5
SYK	5
SP110	5
ZP2	5
CLEC1B	5
PKN3	5
RND3	5
CAPN3	5
LONP2	5
ZNF222	5
MED15	5
MYCT1	5
KRT10	5
C9orf135	5
FAM214B	5
KIAA0020	5
WNT8B	5
FAM19A2	5
ZDHHC8	5
INVS	5
ZNF134	5
WDR45	5
DBT	5
FAM214A	5
EP300	5
STKLD1	5
