Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-97-8174-01A-11R-2287-07	0.0905612880326398	0	0.112950349033886	0.0559439453336188	0	0.297556684461865	0.0264021012408732	0	0	0	0.0143034437840173	0	0.0217024646809166	0	0.0991507002900069	0.16952812841886	0.0370091322430911	0.00513381382588528	0.0678374345220877	0	0	0.00192051413225174	0.003	0.341087619620427	0.942500713963414
TCGA-50-5941-01A-11R-1755-07	0.120271713399485	0	0.051055056560787	0.137626792386053	0	0.151449176161282	0.0340698835377377	0.0599674985730668	0.038111233906661	0	0	0.0162823756739891	0.00548565014223605	0.0953662204479555	0.105261904600227	0.0856249462555874	0.0258484714241106	0.000592401415131356	0.0610825725147458	0	0	0.0119041030009455	0.00800000000000001	0.278832377854572	0.97025654734753
TCGA-73-4658-01A-01R-1755-07	0.0642027391817902	0	0.057281469041414	0.0584688598645034	0	0.19569418757596	0.0356482561491349	0.0421876697055794	0.00378393955829997	0.0045597920815342	0	0.00472943857202139	0.0601184484617659	0	0.0445760057893963	0.148877355695428	0.229740654119721	0.0122861738148374	0.0308057987958416	0	0	0.00703921159277171	0.00600000000000001	0.285843560808458	0.962285209937081
TCGA-05-4244-01A-01R-1107-07	0	0.00052509724639542	0.00189143126552083	0.0568932130645485	0	0.193584319915138	0.0149191713295792	0.0440467127677255	0.00380521869767037	0	0	0.00903854487967299	0.0658850130056229	0.212973616964718	0.0325380469777814	0.145987691444336	0.110005537732621	0.0335990841987764	0.0556753494179925	0	0.0152352557764156	0.0033966953154851	0.109	0.10210238514306	1.04343952297885
TCGA-55-6968-01A-11R-1949-07	0.0294917451859419	0	0.157375224957376	0.108897494517735	0	0.046112749478097	0.0580836201154438	0.0119148482981651	0.0239504739260915	0	0.00194552023940382	0.00641448281802531	0	0.362814844490011	0.0780897297786958	0.0955605499434733	0.000623382073000198	0	0.0186982772981164	0	0	2.70568804242343e-05	0.005	0.313126738350257	0.9658986999282
TCGA-67-3771-01A-01R-0946-07	0.0778007407570268	0	0.160308163973479	0.0894670813648481	0	0.088823806302109	0.0198978701010075	0	0.0147978005681782	0	0	0.0428379864715932	0	0.173053468937441	0.108301088768038	0.142215744219924	0.0151799785212423	0	0.0618410974199761	0	0	0.0054751725951369	0.002	0.39249544622187	0.920718327691521
TCGA-50-6597-01A-11R-1858-07	0.00676445356691557	0.0426577649027424	0.101782042641251	0.094820405529754	0	0.218560109723418	0.00192777177296506	0.0343453538238178	0.0926757238016829	0.0214919595049038	0	0.0360897480048701	0.000680243595130439	0.0303301088469232	0.0866927107067701	0.0499887977743654	0.104305036830058	0.0290031021617035	0.0478846668127286	0	0	0	0.00700000000000001	0.281406919791159	0.97139563689754
TCGA-75-5147-01A-01R-1628-07	0.0622120895198036	0	0.077215354531244	0.0699327284842392	0	0.231156370984589	0.0552400458113588	0.0106897557066584	0.0148945344024999	0.00469430938402767	0	0	0.0214141911763406	0.0670086175328301	0.061790427587706	0.106515099421405	0.113578872027079	0.0156652487699704	0.0573606280276956	0	0	0.0306317266325534	0.025	0.222020259722779	0.98696049913048
TCGA-J2-8192-01A-11R-2241-07	0.0452522016127976	0	0.0141481028002123	0.0273208048792532	0	0.281050748791502	0.0142592997539861	0	0	0	0.0150342499205712	0	0.00309526091045099	0.208080981949826	0.0210319207086722	0.184400123107671	0.0841012716479835	0.0295874223717617	0.0456383883351462	0	0	0.0269992232101659	0.021	0.23256305179432	0.990203375999586
TCGA-44-A47B-01A-11R-A24H-07	0.0260139914769185	0	0.00269083900300527	0.15363744496501	0	0.167529238211741	0.0564174226054342	0.0173759958043879	0.0401885328220097	0	0	0.0320072196448569	0	0.161028267760535	0.0505382364722571	0.158710614583608	0.0541516389624888	0	0.0797105576877472	0	0	0	0.025	0.218531454139226	0.99504318396451
TCGA-50-5935-01A-11R-1755-07	0.0487281043749062	0	0.0562579249020217	0.0639275956430949	0	0.276212433802017	0.0139122235393989	0.0132002416208866	0.0602273043588555	0	0	0.00376982388513207	0.0196244350112238	0.112265581275985	0.0297873464446326	0.0687113688463563	0.11078993297417	0.0829302190887685	0.0392266965434526	0	0	0.000428767689098584	0.018	0.238482498557588	0.984761455712469
TCGA-55-6972-01A-11R-1949-07	0.0847501091263678	0	0.137378387105509	0.215834962135165	0	0.118804049373822	0	0.0422725765635986	0	0	0.0236846184948259	0.0431526342583032	0.0154726008839312	0.0102864466923196	0.03763978379764	0.160009707445784	0.0100204382692043	0.05169230817125	0.0363305038807845	0	0.0126708738014946	0	0.054	0.159669714379342	1.02796744805073
TCGA-44-2656-01A-02R-A278-07	0.0995086890933695	0	0.0934851888033602	0.14594065136379	0	0.0497591278255393	0.113689711108168	0	0	0.0220038859535759	0	0	0	0.0569883772907526	0.0746140533859176	0.160802049881442	0.0432237721610363	0.0499547573674641	0.0547451031530947	0	0.0351869364904378	9.76961220520453e-05	0.003	0.328858999312886	0.945453065158393
TCGA-69-7973-01A-11R-2187-07	0.0939630647851778	0	0.105564748566353	0.108456043568901	0	0.14158162430613	0.0823327536253117	0	0.00324366858988421	0	0	0.0374677490733176	0.0143113433254575	0.0404218104217007	0.0414673897393722	0.127425323858388	0.0517055648076551	0.0214932549990488	0.11993060465682	0	0	0.0106350556764836	0.004	0.317561344634311	0.949979598599529
TCGA-44-6779-01A-11R-1858-07	0.022900087454202	0	0.00883158857762656	0.179699537507845	0	0.169431817806976	0.0535445928620961	0.0172392402859608	0.0502253650549199	0	0.0694439504780267	0	0	0.0768794996276708	0.142658960172177	0.143459098204543	0.0146810666544973	0	0.0413245320410381	0	0	0.00968066327242136	0.004	0.321147651696315	0.956140324060924
TCGA-69-8253-01A-11R-2287-07	0.109287964396355	0	0.227659483987638	0.0903059295020063	0	0.118550376516445	0	0.0207660267261588	0	0	0	0.0448645427824878	0.0108641767946651	0.0694949224901572	0	0.100207945969185	0.0753867222838792	0.0656441499326371	0.0462814622367994	0	0	0.020686296381586	0	0.543242297136046	0.840939780209166
TCGA-86-8074-01A-11R-2241-07	0.0085590593150399	0	0.00891242877687459	0.0473707995129644	0	0.133287431858024	0.0463077857538618	0.0380179422327192	0.0323869445445774	0	0	0.0130838366983748	0.0237165825621953	0.208083802510845	0.0718384266310505	0.190762102597475	0.0925130694328438	0.0204114414679251	0.0310503483372331	0	0.015587828130228	0.0181101696377683	0.122	0.09288222572538	1.04866239222814
TCGA-05-4249-01A-01R-1107-07	0.00376234174957563	0.05593022588033	0.0305971671182405	0.0319269909668052	0	0.116569757215521	0	0.0409424236332526	0.0266896508095947	0	0	0.00116496472994751	0.012073684110457	0.000838875195285356	0.0385043406037836	0.11966442651698	0.351375517437183	0.00875630618133457	0.135890517471723	0	0	0.0253128103799861	0.036	0.194938771386211	1.00014826390045
TCGA-55-1596-01A-01R-0946-07	0.0512984145762185	0	0.0521175868360463	0.0993111334275017	0	0.121135982957493	0	0.0656517988291757	0.0612752649569107	0	0.0251793762651754	0	0.00273435090703408	0.157695577040148	0.0810237580818365	0.143164754502297	0	0.105051596380955	0.034360405239209	0	0	0	0.047	0.174308856045753	1.01567122431903
TCGA-55-7914-01A-11R-2170-07	0.0558505657216141	0	0.285803444911008	0.13587782507626	0	0.145640803006818	0.0381636233156067	0.0187423191832169	0.0321609188677379	0	0	0	0	0.055153418640647	0.092973334104369	0.0830149505652076	0	0	0.0566187966075148	0	0	0	0.002	0.406521559975752	0.922800776753142
TCGA-75-6211-01A-11R-1755-07	0.0127525420963782	0.00506623014644979	0.147108408056461	0.0941244029257499	0	0.25248641080365	0.0239988502820069	0.0571611202426434	0.0172075330919999	0	0	0.0334070272786246	0.0139586568604174	0	0.0256722838204215	0.164151213203748	0.0483966065240303	0.00695751294265112	0.0842698691944562	0	0	0.0132813325303111	0.005	0.301351533732999	0.9606385065347
TCGA-75-7025-01A-12R-1949-07	0.180161693168024	0	0.069694655784493	0.0816588448105162	0	0.177748524368319	0	0.0314203035778372	0.0347812017862838	0	0	0.0392714800479852	0.0412678356234827	0	0.00388321473200849	0.0608078179046926	0.147763656173419	0.0529564964379124	0.0731883865534486	0	0	0.00539588903157739	0.001	0.443577895232012	0.895966649305623
TCGA-MP-A4TK-01A-11R-A24X-07	0.0162953322944679	0.0454095331727559	0.0588189288846279	0.0369153487871728	0	0.158557027767923	0.0362000022968717	0.0070515688762082	0.0166885960933247	0	0.0127161779286345	0	0	0.325032803604533	0.0402862285256835	0.124372465771516	0.0676061482524609	0.0037145268780848	0.0503353108657359	0	0	0	0.025	0.219759165665817	1.00096775279513
TCGA-62-A46V-01A-11R-A24H-07	0.0294588788385304	0	0.00405429450633222	0.013600794222642	0	0.163628997864321	0	0.00605642287849097	0	0	0	0.0244310102400619	0.0290058146595625	0.0992286241183434	0	0.204813842609822	0.187452252268901	0.115139503538967	0.123129564254026	0	0	0	0.00600000000000001	0.284357263218823	0.965632450088055
TCGA-MP-A4TA-01A-21R-A24X-07	0.0586437681011158	0	0.0551277239920429	0.161124295700905	0	0.176276732921644	0.0368135333379416	0.0696735046449899	0.00277464099399514	0	0.0133217486065594	0.0423659388293948	0.00784097493852499	0.153422780344238	0.0740886886068446	0.0946466560734317	0	0.00832530990694502	0.045553703001427	0	0	0	0.036	0.193746161018781	1.00910337420383
TCGA-91-6831-01A-11R-1858-07	0	0.0144880732318236	0.0534495185437913	0.113549844526025	0	0.0919945676870822	0.0153952605314699	0.0171631539243421	0.0326775572695353	0	0	0.0363442592151119	0.00342018694265118	0.263090105485386	0.0726924073590372	0.232409738302266	0.00312638671852769	0	0.0354951612493861	0	0	0.0147037790135645	0.099	0.108901603917272	1.05075553192552
TCGA-05-5420-01A-01R-1628-07	0.0256821327042306	0	0.0164844142419039	0.0940632675154952	0	0.134007866642111	0.0773388551436924	0.0184957844313577	0.00741546466219458	0	0.0115816298767457	0	0	0.120197065388369	0.132816080197931	0.167242159696188	0.121969156976932	0	0.0464648858197185	0	0.00329771396483958	0.0229435227382907	0.176	0.0702368052143847	1.05304916375064
TCGA-J2-A4AE-01A-21R-A24H-07	0.268540285705621	0	0.152072546736627	0.0824118685439932	0	0.174358979107361	0.017023109514772	0.0263352459544195	0	0.00532870493883221	0	0.00858594214657767	0.0040592928669166	0.0181378779945876	0.0502323731683998	0.0914192591254461	0.0109480577147696	0.0251816690818532	0.0648481914012399	0	0	0.000516595998583875	0	0.566556264585463	0.824641415894471
TCGA-50-6673-01A-11R-1949-07	0.0941726894184183	0	0.0280299465292474	0.0294291407424868	0	0.210131391074316	0	0.0449573516372833	0.0280085051973715	0	0	0.0283114157613353	0.0211430452655278	0.160837654274028	0.0434724769224615	0.16207542849863	0.0724052927608918	0.0453475007671156	0.025641514673246	0	0	0.00603664647764035	0.044	0.17955035082055	1.00829979955369
TCGA-75-6206-01A-11R-1755-07	0.0391042989837835	0	0.0120330167984376	0.035674462754657	0	0.0699259284786033	0.0111690908310928	0.0370007203897351	0.0154109703403696	0	0.00917854446058825	0.00128614727632693	0	0.447026856094543	0.0328440645790871	0.241460549927363	0.000926134736409977	8.33698238913443e-05	0.0419944472482328	0	0	0.00488139727687902	0.003	0.335774254480483	0.965932190944861
TCGA-49-AARN-01A-21R-A41B-07	0.0820513065327707	0.0236762079966678	0.228635127716886	0.0638117904588727	0	0.131003561244031	0	0.0380447082520968	0.0675655395859464	0	0	0.0422507222893451	0	0.076725719923143	0.0432194932875495	0.0424042867689805	0.0895759401061678	0.00564530271621635	0.0617588785414828	0	0	0.00363141457984358	0	0.494238386057807	0.868532478454995
TCGA-55-6985-01A-11R-1949-07	0.151502998986275	0	0.0944637925394111	0.0496199850335169	0	0.202089513695548	0.044542905073558	0.0085108938722163	0.0132014458608741	0	0	0.0280704969642135	0	0.134485469380845	0.0805653276573033	0.10647544533895	0.0016976692075057	0	0.0786440885814261	0	0	0.00612996780835785	0.002	0.399171127884409	0.916338276842461
TCGA-L9-A443-01A-12R-A24H-07	0.133850914309106	0	0.108342819764709	0.117367040152539	0	0.168082647512479	0.00795048978832262	0.0716804705076305	0.00931309570668091	0	0	0.015163460277849	0	0.13740541654544	0.0845115299781081	0.087658069985715	0.0199826965586215	0	0.0386913489127987	0	0	0	0.003	0.345315777055699	0.94286061977481
TCGA-97-A4M2-01A-12R-A24X-07	0.0940213013138098	0	0.0589844405124043	0.118561419287134	0	0.122834059636488	0.0189873545474528	0.0484258273009625	0	0	0.0353077702683879	0.00515492655533891	0.027747083477579	0.153763322896679	0.036436888468593	0.139408739678794	0.0375317449721897	0.0137581734612502	0.0826816178889501	0	0	0.00639532973398565	0.003	0.351914760335608	0.936070327456465
TCGA-55-7815-01A-11R-2170-07	0.0457753561336159	0	0.00156824026144285	0.0268478961463753	0	0.342896322462967	0.0891777354045036	0	0	0.0257076112331789	0	0	0.0080670754019304	0.0896409662653675	0.0402757490968228	0.168982489543444	0.0896586745640532	0.0227236298753304	0.0402505048891936	0	0	0.00842774872177545	0.099	0.107636261052635	1.03632590721727
TCGA-55-7576-01A-11R-2066-07	0.0741326468784784	0	0.0181434060970018	0.121395216568783	0	0.180880317667628	0.0294920211835216	0.015208991080694	0.0325035044240114	0	0	0.0170335213177501	0.0242712741475191	0.0737086459323872	0.0709569366061656	0.152932237575264	0.0780128207872773	0.0281979530137547	0.0750854157269562	0	0	0.00804509099280787	0.028	0.211495701289855	0.992362132320577
TCGA-78-7160-01A-11R-2039-07	0.0929432367945717	0	0.0164701926553365	0.166894057613009	0	0.257837980897948	0.0306560073878643	0.010850317370711	0.0118650983450437	0	0	0	0.00975875796853252	0.0910253082784905	0.0674063441947576	0.149692660603146	0.0167610666210012	0.043411844082924	0.0263629500536127	0	0	0.00806417713305151	0.003	0.338056834403631	0.944879501933778
TCGA-55-8090-01A-11R-2241-07	0.163634810687676	0	0.103289641280976	0.0549347087310884	0	0.236000124557366	0	0	0.00618940054483728	0	0	0.0766900281494019	0.0386120925347194	0.0528211274512382	0.0299794468082567	0.135729418525074	0.0961006984525855	0.00140464023045454	0	0	0.000766042362158737	0.00384781968416764	0.002	0.413632109835211	0.909931560145333
TCGA-49-4486-01A-01R-1206-07	0.163899391969273	0	0.230753337793731	0.103273433712281	0	0.166290815563803	0.0195538306066017	0.0494159265342211	0	0	0	0.0133278424582017	0.00763271681656394	0	0.0429293712832827	0.121345929454192	0.0567075029637162	0.0131189294449064	0.00709504711375378	0	0	0.0046559242854724	0.001	0.447054317849924	0.897744112549957
TCGA-55-8510-01A-11R-2403-07	0.115536838141865	0	0.0449522167973675	0.126141126394545	0	0.152275630353164	0	0.0382761896400757	0.0190996358949256	0	0	0.052298604947047	0.0086525346567586	0.103101478493691	0.0815467956968969	0.113299526266311	0.0522566463183747	0	0.0878839038105227	0	0	0.00467887258845473	0.003	0.328555352777436	0.946696513969294
TCGA-73-4662-01A-01R-1206-07	0.082864098064886	0	0.176574070350638	0.101656277998639	0	0.217692419334546	0.0187108076821049	0.0197617193275725	0.016349862180876	0.0118054280567771	0	0	0.0165115891616403	0.0751675038509589	0.013617279717483	0.106870309660549	0.0681841306170964	0.0482885679417975	0.0213437791055187	0	0	0.00460215694891673	0.001	0.416761183422687	0.908858298235723
TCGA-55-8206-01A-11R-2241-07	0.0791266543084826	0	0.0372272424454108	0.024554184712629	0	0.149567307595855	0	0	0.0331496030947085	0	0	0.0648614064712321	0.199434462130677	0.00100608365526986	0.00934425854437316	0.0776509957648384	0.149405495371877	0.00306395700474778	0.166523498286247	0	0.00508485061365203	0	0.00600000000000001	0.29106629720164	0.959828864081381
TCGA-44-4112-01B-06R-A277-07	0.113110374725237	0	0.0312777365559707	0	0	0.440064795247995	0.0267647493180174	0	0	0.00143823046767439	0	0	0	0.0651674051145611	0.0126882771279635	0.164139699355235	0	0.0764575402644989	0.0581996621089961	0	0.00614974506437293	0.00454178464947787	0.032	0.202114758047286	1.00358944083479
TCGA-75-7030-01A-11R-1949-07	0.194179429768309	0	0.177833142776733	0.118708801019462	0	0.218851305506186	0.00556064405348474	0	0	0	0	0.0149014354274275	0	0.0642641274747188	0.0411889024899445	0.0806487584444773	0.0406563770174214	0.00850645971370931	0.0347006163081259	0	0	0	0	0.459057617044819	0.888764229766293
TCGA-49-4512-01A-21R-1858-07	0.0670560029303068	0	0.0280644552531035	0.00619604469027526	0	0.15875719096513	0	0.0156613567374183	0.031509128739382	0	0	0	0.0328418369329319	0.129885196668864	0.0132985694741566	0.317154174057183	0.0804249204285468	0.044649786761382	0.0745013363613203	0	0	0	0.00600000000000001	0.284211664408855	0.96706859918151
TCGA-MP-A4TE-01A-22R-A466-07	0.272928076038947	0	0.317488362728183	0.0750285032900344	0	0.0758600048465238	0	0.0170044213193434	0.0193028092209473	0	0	0	0	0.114994795350846	0	0.0430403594698886	0	0.0079394112731833	0	0.0109022408358171	0	0.0455110156262856	0	0.643189588308708	0.766318839195203
TCGA-55-8615-01A-11R-2403-07	0.0857918301343632	0	0.0474246845877455	0.00921328455922171	0	0.0967331959984663	0	0.0702658253155257	0.0427368684334554	0	0	0.00568697831242362	0.0255108759522983	0.405021831797627	0.0117521740321776	0.117474713359777	0.00160383308882707	0.0581831668376131	0.0226007375904776	0	0	0	0.023	0.226566781776889	1.00931238498575
TCGA-91-6828-01A-11R-1858-07	0.114601855138954	0	0.083834942952488	0.114224011574345	0	0.240615692454909	0.0121202003905299	0.0209778195216649	0	0	0	0.0311697019500058	0.0331361883553489	0.000767140148542341	0.0599458700226441	0.184646391295824	0.0580749005580759	0	0.0250646381703018	0	0	0.0208206474663666	0.004	0.316332441360135	0.953221582178484
TCGA-49-4488-01A-01R-1755-07	0.020500669142791	0.00507986813649553	0.0381681023048338	0.103820945121436	0	0.191383221400808	0.0142590634718647	0	0.0502621393842362	0	0	0.035467631512455	0	0.148455663233738	0.0888365282655453	0.138557537679841	0.127198189954912	0	0.0359788359040458	0	0	0.00203160448699743	0.073	0.133724731276785	1.02887397272656
TCGA-50-6590-01A-12R-1858-07	0.00511263350645886	0.00896981717753311	0.0824027753543958	0.106318493484873	0	0.123214031822412	0.0766653310508567	0.0109280455046448	0.0172151912504012	0	0	0.0318470817305161	0	0.254499452532122	0.111747606811131	0.134286013876987	0.00136287776247854	0	0.0349090730997562	0	0	0.000521575035432802	0.056	0.155689552445324	1.02757228158806
TCGA-86-8279-01A-11R-2287-07	0.035501761932237	0	0.0406837417848066	0.0275002871782574	0	0.0875705991003836	0.00806225068130775	0.0144079359466935	0.019299850000443	0	0.0104203077744337	0	0.00107308489328881	0.334914321713704	0.0345405703774103	0.118744322407862	0.253058910572219	0.00594383945249382	0.0082782161844597	0	0	0	0.05	0.168773955427727	1.0375984530847
TCGA-38-4632-01A-01R-1755-07	0.03480618594869	0	0.0182858647972925	0.0826018749338775	0	0.166387211010554	0.0891453133633265	0.0210532065111662	0.00859251893172998	0	0.0093202717341623	0	0.0112601140803934	0.00231605075336918	0.056123382089205	0.165424211859713	0.197746108880205	0.0217595255513859	0.0729420672263233	0	0.0136556755952131	0.0285804167333939	0.025	0.220903623652805	0.985520939922167
TCGA-50-5044-01A-21R-1858-07	0.0556046184339533	0	0.0927171359171186	0.141743502034648	0	0.101609812515262	0.103961092249414	0.0142780770381483	0.0458574235932167	0	0	0.0269126264768258	0.00781305402675126	0.065655928389922	0.0595018614986335	0.146856198542232	0.0614224040060385	0.0155082510873758	0.0574787512336101	0	0	0.00307926295684987	0.005	0.296948015018735	0.958534365292574
TCGA-49-AAR3-01A-11R-A41B-07	0.0541866093882929	0	0.0661575625020833	0.173788156623234	0	0.077545494190567	0.0810777383571341	0.0231174814103826	0.0297850538735339	0	0	0.0328580961318357	0	0.171729853300809	0.0785168514474087	0.159085767547221	0.0194059258725382	0	0.0327454093549599	0	0	0	0.015	0.252463511375386	0.980474162391008
TCGA-38-4631-01A-01R-1755-07	0.130197514034588	0	0.132675070379189	0.116966747214643	0	0.120697839704171	0.00768285394083449	0.00196565402461537	0.0103222355369542	0	0	0.0198583187362534	0	0.134021938203667	0.0948020757078787	0.126329304713761	0.00282376743334607	0.00412832557030357	0.0319866744586504	0	0	0.0655416803411456	0.003	0.340008873948602	0.945729672905653
TCGA-95-7562-01A-11R-2241-07	0.118912596224101	0	0.0799783951925242	0.0368273635443752	0	0.202701718401629	0.0341258391971677	0.0128132563069984	0.0214460731793082	0	0	0.00308458253915402	0.00223872586571228	0.193684946440256	0.0939280041980039	0.14100960045617	0.0106206529824828	0	0.0410663517819044	0	0	0.00756189369021301	0.00600000000000001	0.288611991285439	0.966394490353732
TCGA-69-7978-01A-11R-2187-07	0.0232057960507962	0.00344066236930862	0.0517340342815021	0.15859244696186	0	0.216100959083907	0.0686138908450701	0.0037573234085804	0.0372523462991651	0	0.00791540872391865	0.0077931114812307	0.00717533709882352	0.0671288594173746	0.0922805079920988	0.127969305473002	0.0720543383988309	0	0.0449065411993576	0	0	0.0100791309151737	0.036	0.192818615342379	1.00485311119357
TCGA-55-7903-01A-11R-2170-07	0.109545214359074	0	0.0322378441800515	0.15150088953908	0	0.0892332742442005	0.0524137323012389	0.0409277174449063	0.0204106042889692	0	0.0242916071236638	0.00458363017386983	0.0100852133186944	0.151680928645775	0.119622216809194	0.0930388778466613	0.0514490963098192	0.0274140611981657	0.0195063290961763	0.00203251695883983	0	2.62461616206472e-05	0.002	0.366375906438678	0.931331401025984
TCGA-44-2666-01B-02R-A277-07	0.0979755955466678	0	0.106226043069596	0	0	0.42073394583009	0	0	0	0	0	0.000819509006482037	0.00654842473053384	0	0	0.0492289673599344	0.00319939429642631	0.109394043329392	0.204096853150004	0	0.00177722368087367	0	0.00600000000000001	0.285957478684055	0.971351809462038
TCGA-4B-A93V-01A-11R-A39D-07	0.106678153794534	0	0.220877405637288	0.0817130277655444	0	0.0614082509481007	0.0734420199944246	0.016748021374236	0.0318252887713512	0	0	0.0348249502255163	0	0.278881639999351	0.0292336285207582	0.0421956073039751	0	0	0.0221720056649215	0	0	0	0	0.472831714730403	0.88142196214638
TCGA-44-5645-01B-04R-A277-07	0.0946113244315097	0	0.000312515955690969	0	0	0.371394641926171	0.0334447722606682	0	0	0	0	0.00374561844266379	0.0519613025352604	0	0.039776857737802	0.166895980445286	0.121971359556156	0.0170742427498521	0.0755224768361444	0	0.0232889071227951	0	0.011	0.259677706832265	0.973319335630771
TCGA-44-A479-01A-31R-A24H-07	0.0627366681266723	0	0.169477679766002	0.130455978020992	0	0.220477261888313	0.0531010911317721	0.0232450395448846	0.0309673627091646	0	0.00980893198958921	0	0	0.0692785570390339	0.086635273301976	0.103249622355419	0.015764685429713	0	0.0218950534062053	0	0	0.00290679529026293	0.003	0.340776099211355	0.947256339386139
TCGA-05-4430-01A-02R-1206-07	0.0187446284793352	0	0.031251373506793	0.0639210785136139	0	0.090584585421018	0.0298754033310357	0.0347058349289087	0.0209157565671847	0	0	0.0184135484194955	0.00764379000828528	0.210659147788175	0.0646780763184896	0.15330882362906	0.123387163437657	0.0448007256888193	0.068269292232368	0	0.00324405394672422	0.0155967177830376	0.056	0.155775636332102	1.01968936682926
TCGA-95-7043-01A-11R-1949-07	0.354741083454588	0	0.086738525109108	0.236028813281618	0	0	0	0.056033406607947	0	0	0	0	0.00565762251609157	0.0284355872669023	0.0335356513854803	0.112128815474253	0	0.00416898887912338	0.082531506024888	0	0	0	0	0.548868951887127	0.835244222518538
TCGA-MP-A4TH-01A-31R-A262-07	0.154088992814642	0.0345439521348688	0.179906622139419	0.104055267821962	0	0.140299835858128	0.0167939158189289	0.0530337815313286	0.0419947277101743	0	0	0.000991553087985981	0	0.0708348045423704	0.025387261890497	0.0951982820402528	0.041049138058538	0.0166327957246037	0.0251890688263012	0	0	0	0	0.539566050297869	0.842181863962706
TCGA-38-4626-01A-01R-1206-07	0.0310352732688359	0	0.00735155560217784	0.031594374306204	0	0.0972052227138861	0.0111362960442417	0	0	0	0.0060300368546812	0.010478599548468	0.0473987643509082	0.295209089855651	0.0071486457243878	0.268349878651979	0	0.0660675187398732	0.0798165827149334	0	0	0.041178161623773	0.00600000000000001	0.29002091878837	0.975073277119972
TCGA-50-5930-01A-11R-1755-07	0.119957557557702	0	0.225583112614949	0.150834829205457	0	0.0460798309910287	0.0640733103131262	0.0185344716520876	0.000816916741326104	0	0	0	0	0.187607791863104	0.0629770839691843	0.107461459445218	0.00136828165392873	0	0.0128315708706424	0	0	0.00187378312224588	0	0.480455184815436	0.876773741769657
TCGA-78-7535-01A-11R-2066-07	0	0.022571911284037	0.0280534001809523	0.0359175964014481	0	0.0798883420080446	0	0.000866485473792645	0.0112550136615147	0	0.0214511740903661	0.00548307042158375	0.0193216762909581	0.333605783811894	0.0135876750246162	0.215770121530291	0.204927492609269	0	0.00730025721123296	0	0	0	0.005	0.299842920756134	0.977642051370665
TCGA-50-6592-01A-11R-1755-07	0.194224648869676	0	0.0537060964158037	0.12410964073307	0	0.117845335540045	0.074155427195678	0.0106497412216924	0	0	0.0479654245135273	0.0110596063208086	0	0.158985908180885	0.0710704789676103	0.100177620259786	0	0	0.0271273255865801	0	0	0.00892274619483793	0.002	0.364696148928781	0.932648296849049
TCGA-NJ-A55R-01A-11R-A262-07	0.134453678388198	0.0300444500505113	0.171373205317958	0.0668460659438146	0	0.0424581077152529	0.00551451560406088	0.0258734982669857	0.0411881269240562	0	0	0.0352484009439602	0	0.297604961984992	0.0125808288269447	0.0713129595384282	0	0	0.0655012004948379	0	0	0	0.001	0.420078848933613	0.910550037297305
TCGA-91-8499-01A-11R-2403-07	0.0408099888677892	0	0.0215215171055291	0.179856914357352	0	0.179005296371027	0.0377689152916798	0.0399639954141741	0.0083455265494768	0	0.008726848206599	0	0.00157788559157999	0.0951284603827533	0.109013847535515	0.144449254758895	0.0982511545140564	0	0.0195524566058906	0	0.0139919101318059	0.00203602831587695	0.069	0.135994770101522	1.03085759420843
TCGA-55-6986-01A-11R-1949-07	0.120124115249978	0	0.0650784009889634	0.0723536410584174	0	0.193768583547368	0.00263293736811773	0.0248124177209704	0.0246404564358386	0	0	0.0230261878023883	0.0112449495918379	0.0391731691992724	0.0270553312568397	0.194898688228853	0.121718412862586	0.00569101434948657	0.0603512259284887	0	0	0.0134304684105936	0.002	0.359184785567763	0.933078172377051
TCGA-55-6712-01A-11R-1858-07	0.117233806296506	0	0.0506340678734853	0.127511984035027	0	0.245569337402963	0.0254302509535113	0	0.0169614579949757	0.0112575302748346	0	0	0	0.135951677798767	0.0977118956091022	0.11142908519881	0	0	0.0603089065620181	0	0	0	0.005	0.311477362789937	0.956831521871347
TCGA-44-2662-01B-02R-A277-07	0.0141397932562536	0	0.00270480833308943	0	0	0.186857039911751	0.00684618387382564	0.019791890817105	0	0	0.0308845284707084	0	0.0268329926488641	0.0852657164542186	0.0403535894089145	0.318464369161023	0.00235428157449365	0.0257112206361207	0	0.028237063080761	0.13721820268604	0.0743383196868312	0.047	0.175161291515261	1.01593125652945
TCGA-67-6215-01A-11R-1755-07	0.00334070561553653	0.0341087253887286	0	0.0604922564358761	0	0.16119941974875	0.0096858339377379	0	0.0140133342046084	0	0.0242808400534527	0	0.0320232787856273	0.105889836552014	0.00384909351907953	0.214636824112367	0.151582182569882	0.0289119866745956	0.1490982657528	0	0	0.006887416648944	0.048	0.173244911331414	1.00810922602682
